place_standardized_id,place_standardized,country_code,place_standardized_cc,authority_file_uri,latitude,longitude,region
2323,Ilmenau,DE,Ilmenau DE,http://sws.geonames.org/2896514/,50.68322,10.91858,D
2324,Iłowa,PL,Iłowa PL,http://sws.geonames.org/3097896/,51.5006,15.1998,D
2325,Ilpendam,NL,Ilpendam NL,http://sws.geonames.org/2753334/,52.46333,4.95,A
2326,Immenhausen,DE,Immenhausen DE,http://sws.geonames.org/2896279/,51.42763,9.48017,D
2327,Immesheim,DE,Immesheim DE,http://sws.geonames.org/2896239/,49.63639,8.10528,D
2328,Indonesia,ID,Indonesia ID,http://sws.geonames.org/1643084/,-5,120,0
2329,Indonesië,ID,Indonesië ID,http://sws.geonames.org/1643084/,-5,120,0
2330,Ingelheim am Rhein,DE,Ingelheim am Rhein DE,http://sws.geonames.org/2896020/,49.97078,8.05883,D
2331,Ingelmunster,BE,Ingelmunster BE,http://sws.geonames.org/2795056/,50.92081,3.25571,A
2332,Ingen,NL,Ingen NL,http://sws.geonames.org/2753316/,51.95917,5.48472,A
2333,Inningen,DE,Inningen DE,http://sws.geonames.org/2895936/,48.31248,10.86084,D
2334,Innsbruck,AT,Innsbruck AT,http://sws.geonames.org/2775220/,47.26266,11.39454,D
2335,Inverness,GB,Inverness GB,http://sws.geonames.org/2646088/,57.47908,-4.22398,E
2336,Ireland,IE,Ireland IE,http://sws.geonames.org/2963597/,53,-8,E
2337,Irvine,GB,Irvine GB,http://sws.geonames.org/2646032/,55.6194,-4.65508,E
2338,Isenburg,DE,Isenburg DE,http://sws.geonames.org/2864820/,50.04832,8.69406,D
2339,Iserlohn,DE,Iserlohn DE,http://sws.geonames.org/2895669/,51.37547,7.70281,D
2340,Isle of Lewis,GB,Isle of Lewis GB,http://sws.geonames.org/8299620/,58.21901,-6.38803,E
2341,Isle of Man,IM,Isle of Man IM,http://sws.geonames.org/3042211/,54.25,-4.5,E
2342,Isle of Portland,GB,Isle of Portland GB,http://sws.geonames.org/2640032/,50.55,-2.43333,E
2343,Isle of Wight,GB,Isle of Wight GB,http://sws.geonames.org/2633939/,50.66667,-1.33333,E
2344,Isselburg,DE,Isselburg DE,http://sws.geonames.org/2895630/,51.83232,6.46428,A
2345,Istanbul,TR,Istanbul TR,http://sws.geonames.org/745044/,41.01384,28.94966,I
2346,Italia,IT,Italia IT,http://sws.geonames.org/3175395/,42.83333,12.83333,H
2347,Itterbeek,BE,Itterbeek BE,http://sws.geonames.org/2795021/,50.83803,4.24948,A
2348,Itteren,Nl,Itteren Nl,http://sws.geonames.org/2753300/,50.89833,5.70278,A
2349,Ittersum,NL,Ittersum NL,http://sws.geonames.org/2753298/,52.4902,6.11419,A
2350,Itzehoe,DE,Itzehoe DE,http://sws.geonames.org/2895569/,53.92099,9.51529,B
2351,Izegem,BE,Izegem BE,http://sws.geonames.org/2795009/,50.91396,3.21378,A
2352,Izmir,TR,Izmir TR,http://sws.geonames.org/311046/,38.41273,27.13838,I
2353,Jaarsveld,NL,Jaarsveld NL,http://sws.geonames.org/2753294/,51.96917,4.97639,A
2354,Jabeek,NL,Jabeek NL,http://sws.geonames.org/2753293/,50.98083,5.94167,A
2355,Jade,DE,Jade DE,http://sws.geonames.org/11549019/,53.33169,8.20035,B
2356,Jaffna,LK,Jaffna LK,http://sws.geonames.org/1242833/,9.66845,80.00742,0
2357,Jakarta,ID,Jakarta ID,http://sws.geonames.org/1642911/,-6.21462,106.84513,0
2358,Jakobstad,FI,Jakobstad FI,http://sws.geonames.org/656130/,63.67486,22.70256,C
2359,Jamaica,JM,Jamaica JM,http://sws.geonames.org/3489941/,18.17717,-77.37122,0
2360,Jambi,ID,Jambi ID,http://sws.geonames.org/6830253/,-7.6538,111.7873,0
2361,Japan,JP,Japan JP,http://sws.geonames.org/1861060/,35.68536,139.75309,0
2362,Jaunay-Clan,FR,Jaunay-Clan FR,http://sws.geonames.org/3012417/,46.68453,0.37128,F
2363,Java,ID,Java ID,http://sws.geonames.org/1642673/,-7.49167,110.00444,0
2364,Jaworzno,PL,Jaworzno PL,http://sws.geonames.org/3097333/,50.20528,19.27498,I
2365,Jelgava,LV,Jelgava LV,http://sws.geonames.org/459279/,56.65,23.71278,B
2366,Jelsum,NL,Jelsum NL,http://sws.geonames.org/2753256/,53.2347,5.78237,A
2367,Jemgum,DE,Jemgum DE,http://sws.geonames.org/2895051/,53.26667,7.38333,B
2368,Jena,DE,Jena DE,http://sws.geonames.org/2895044/,50.92878,11.5899,D
2369,Jerichow,DE,Jerichow DE,http://sws.geonames.org/2895008/,52.50049,12.02383,B
2370,Jet,NL,Jet NL,http://sws.geonames.org/2753250/,53.12301,5.68564,A
2371,Jever,DE,Jever DE,http://sws.geonames.org/2894897/,53.57368,7.89806,B
2372,Jeverland,DE,Jeverland DE,http://sws.geonames.org/2894896/,53.58539,7.98635,B
2373,Jisp,NL,Jisp NL,http://sws.geonames.org/2753240/,52.5075,4.85139,A
2374,Jogjakarta,ID,Jogjakarta ID,http://sws.geonames.org/1621177/,-7.80139,110.36472,0
2375,Johanngeorgenstadt,DE,Johanngeorgenstadt DE,http://sws.geonames.org/2894814/,50.43254,12.7114,D
2376,Jöllenbeck,DE,Jöllenbeck DE,http://sws.geonames.org/2894730/,52.09658,8.51294,B
2377,Jonkersland,NL,Jonkersland NL,http://sws.geonames.org/2753210/,52.97924,6.04111,A
2378,Jönköping,SE,Jönköping SE,http://sws.geonames.org/2702979/,57.78145,14.15618,C
2379,Jorwerd,NL,Jorwerd NL,http://sws.geonames.org/2753199/,53.14487,5.7117,A
2380,Joure,NL,Joure NL,http://sws.geonames.org/2753197/,52.9657,5.80301,A
2381,Juist,DE,Juist DE,http://sws.geonames.org/2894569/,53.67787,6.99575,B
2382,Jülich (hertogdom),DE,Jülich (hertogdom) DE,https://www.wikidata.org/wiki/Q836937,50.91666667,6.35,D
2383,Jülich,DE,Jülich DE,http://sws.geonames.org/2894553/,50.92149,6.36267,D
2384,Jutland,DK,Jutland DK,http://sws.geonames.org/2619218/,56,9.25,C
2385,Jutphaas,NL,Jutphaas NL,http://sws.geonames.org/2753174/,52.03333,5.08333,A
2386,Kaag,NL,Kaag NL,http://sws.geonames.org/2753171/,52.21417,4.55694,A
2387,Kaap de Goede Hoop,ZA,Kaap de Goede Hoop ZA,http://sws.geonames.org/3367577/,-34.35027,18.47909,0
2388,Kade,NL,Kade NL,http://sws.geonames.org/2753150/,51.63,4.48472,A
2389,Kaiserslautern,DE,Kaiserslautern DE,http://sws.geonames.org/2894003/,49.443,7.77161,D
2390,Kaiserswerth,DE,Kaiserswerth DE,http://sws.geonames.org/2893993/,51.30147,6.73624,D
2391,Kalamáta,GR,Kalamáta GR,http://sws.geonames.org/261604/,37.03913,22.11265,I
2392,Kalbe,DE,Kalbe DE,http://sws.geonames.org/2893939/,52.65656,11.38456,B
2393,Kaldenkirchen,DE,Kaldenkirchen DE,http://sws.geonames.org/2893874/,51.32035,6.1983,A
2394,Kaliningrad,RU,Kaliningrad RU,http://sws.geonames.org/554234/,54.70649,20.51095,B
2395,Kalix,SE,Kalix SE,http://sws.geonames.org/605393/,65.85298,23.15645,C
2396,Kalkar,DE,Kalkar DE,http://sws.geonames.org/2893837/,51.73907,6.29101,A
2397,Kalken,BE,Kalken BE,http://sws.geonames.org/2794802/,51.03836,3.9186,A
2398,Kalkwijk,NL,Kalkwijk NL,http://sws.geonames.org/2753130/,53.1475,6.77639,A
2399,Kallenbroek,NL,Kallenbroek NL,http://sws.geonames.org/2753128/,52.15083,5.53333,A
2400,Kalloo,BE,Kalloo BE,http://sws.geonames.org/2794792/,51.2525,4.27546,A
2401,Kalmar,SE,Kalmar SE,http://sws.geonames.org/2702261/,56.66157,16.36163,C
2402,Kalmthout,BE,Kalmthout BE,http://sws.geonames.org/2794788/,51.38442,4.47556,A
2403,Kalslagen,NL,Kalslagen NL,http://sws.geonames.org/2753122/,52.23361,4.73157,A
2404,Kalteren,NL,Kalteren NL,http://sws.geonames.org/2753120/,52.85417,6.29583,A
2405,Kalundborg,DK,Kalundborg DK,http://sws.geonames.org/2619154/,55.67954,11.08864,C
2406,Kalverdijk,NL,Kalverdijk NL,http://sws.geonames.org/2753119/,52.7325,4.76806,A
2407,Kamen,DE,Kamen DE,http://sws.geonames.org/2893438/,51.59231,7.6638,B
2408,Kameren,NL,Kameren NL,http://sws.geonames.org/2753118/,51.66167,5.4375,A
2409,Kamerik,NL,Kamerik NL,http://sws.geonames.org/2753117/,52.11083,4.89444,A
2410,Kameroen,CM,Kameroen CM,http://sws.geonames.org/2233387/,6,12.5,0
2411,Kamien Pomorski,PL,Kamien Pomorski PL,http://sws.geonames.org/7533056/,53.9695,14.7829,B
2412,Kampen,NL,Kampen NL,http://sws.geonames.org/2753106/,52.555,5.91111,A
2413,Kampenhout,BE,Kampenhout BE,http://sws.geonames.org/2794763/,50.9421,4.55103,A
2414,Kamperland,NL,Kamperland NL,http://sws.geonames.org/2753097/,51.57167,3.70417,A
2415,Kamperveen,NL,Kamperveen NL,http://sws.geonames.org/2753092/,52.50797,5.93056,A
2416,Kamthout,BE,Kamthout BE,http://sws.geonames.org/2794788/,51.38442,4.47556,A
2417,Kanegem,BE,Kanegem BE,http://sws.geonames.org/2794757/,51.0129,3.40188,A
2418,Kannur,IN,Kannur IN,http://sws.geonames.org/1274987/,11.86752,75.35763,0
2419,Kanton Basel,CH,Kanton Basel CH,https://www.wikidata.org/wiki/Q660776,47.55,7.5666666666667,D
2420,Kanton Basel-Stadt,CH,Kanton Basel-Stadt CH,http://sws.geonames.org/2661602/,47.5669,7.61519,D
2421,Kanton Glarus,CH,Kanton Glarus CH,http://sws.geonames.org/2660593/,46.97559,9.07318,D
2422,Kanton Zürich,CH,Kanton Zürich CH,http://sws.geonames.org/2657895/,47.41667,8.66667,D
2423,Kapelle,NL,Kapelle NL,http://sws.geonames.org/7284469/,51.48627,3.95804,A
2424,Kapelle-op-den-Bos,BE,Kapelle-op-den-Bos BE,http://sws.geonames.org/2794724/,51.0097,4.36303,A
2425,Kapellen,BE,Kapellen BE,http://sws.geonames.org/2794730/,51.31377,4.43539,A
2426,Kapellen,DE,Kapellen DE,http://sws.geonames.org/2893153/,51.42015,6.59509,B
2427,Kappeln,DE,Kappeln DE,http://sws.geonames.org/2893023/,54.66122,9.9313,C
2428,Kaprijke,BE,Kaprijke BE,http://sws.geonames.org/2794707/,51.2172,3.61519,A
2429,Karlsbad,CZ,Karlsbad CZ,http://sws.geonames.org/3073803/,50.23271,12.87117,D
2430,Karlsdorf-Neuthard,DE,Karlsdorf-Neuthard DE,http://sws.geonames.org/3272458/,49.13472,8.53028,D
2431,Karlshafen,DE,Karlshafen DE,http://sws.geonames.org/2892867/,51.64263,9.45477,D
2432,Karlshagen,DE,Karlshagen DE,http://sws.geonames.org/2892865/,54.11107,13.83193,B
2433,Karlshamn,SE,Karlshamn SE,http://sws.geonames.org/2701727/,56.1706,14.86188,C
2434,Karlskrona,SE,Karlskrona SE,http://sws.geonames.org/2701713/,56.16156,15.58661,C
2435,Karlsruhe,DE,Karlsruhe DE,http://sws.geonames.org/2892794/,49.00937,8.40444,D
2436,Karlstad,SE,Karlstad SE,http://sws.geonames.org/2701680/,59.3793,13.50357,C
2437,Kärnten,AT,Kärnten AT,http://sws.geonames.org/2774686/,46.75,13.83333,D
2438,Karolinensiel,DE,Karolinensiel DE,http://sws.geonames.org/2940261/,53.69062,7.8013,B
2439,Karsdorf-Neuthard,DE,Karsdorf-Neuthard DE,http://sws.geonames.org/3272458/,49.13472,8.53028,D
2440,Karskrona,SE,Karskrona SE,http://sws.geonames.org/2701713/,56.16156,15.58661,C
2441,Karslkrona,SE,Karslkrona SE,http://sws.geonames.org/2701713/,56.16156,15.58661,C
2442,Karstädt,DE,Karstädt DE,http://sws.geonames.org/2892648/,53.16215,11.74242,B
2443,Karweiler,DE,Karweiler DE,http://sws.geonames.org/2892617/,50.56372,7.11233,D
2444,Kaskö,FI,Kaskö FI,http://sws.geonames.org/653759/,62.38333,21.23333,C
2445,Kassel,DE,Kassel DE,http://sws.geonames.org/2892518/,51.31667,9.5,D
2446,Kassel,FR,Kassel FR,http://sws.geonames.org/3028440/,50.80109,2.48527,A
2447,Käthen,DE,Käthen DE,http://sws.geonames.org/2892381/,52.57492,11.65863,B
2448,Kathoek,NL,Kathoek NL,http://sws.geonames.org/2753037/,52.61583,4.95694,A
2449,Kathrinhagen,DE,Kathrinhagen DE,http://sws.geonames.org/2892366/,52.23747,9.20362,B
2450,Kats,NL,Kats NL,http://sws.geonames.org/2753031/,51.5675,3.88472,A
2451,Kattenberg,NL,Kattenberg NL,http://sws.geonames.org/2753023/,51.52083,5.25278,A
2453,Katwijk aan den Rijn,NL,Katwijk aan den Rijn NL,http://sws.geonames.org/2753011/,52.19417,4.42222,A
2454,Katwijk aan Zee,NL,Katwijk aan Zee NL,http://sws.geonames.org/2753010/,52.20333,4.39861,A
2455,Katwijk,NL,Katwijk NL,http://sws.geonames.org/2753013/,51.75,5.87083,A
2456,Katwoude,NL,Katwoude NL,http://sws.geonames.org/2753006/,52.46833,5.04583,A
2457,Katzenelnbogen,DE,Katzenelnbogen DE,http://sws.geonames.org/2892192/,50.26745,7.97322,D
2458,Kefalonia,GR,Kefalonia GR,http://sws.geonames.org/7290409/,38.12227,20.50246,I
2459,Kellen,DE,Kellen DE,http://sws.geonames.org/2891819/,52.36667,8.68333,B
2460,Kelpen,NL,Kelpen NL,http://sws.geonames.org/2752967/,51.21944,5.8261,A
2461,Kem,RU,Kem RU,http://sws.geonames.org/551145/,64.95546,34.57929,0
2462,Kemmerich,DE,Kemmerich DE,http://sws.geonames.org/2891689/,51.01243,7.33923,D
2463,Kempen,BE,Kempen BE,http://sws.geonames.org/2794575/,51.16667,5.33333,A
2464,Kempen,DE,Kempen DE,http://sws.geonames.org/2891643/,51.36432,6.41858,D
2465,Kent,GB,Kent GB,http://sws.geonames.org/3333158/,51.16667,0.66667,E
2466,Keppel,NL,Keppel NL,http://sws.geonames.org/2752107/,51.99667,6.22222,A
2467,Kerk-Avezaath,NL,Kerk-Avezaath NL,http://sws.geonames.org/2752952/,51.8975,5.38194,A
2468,Kerkhoven,NL,Kerkhoven NL,http://sws.geonames.org/2752927/,51.585,5.18333,A
2469,Kerkwerve,NL,Kerkwerve NL,http://sws.geonames.org/2752918/,51.68667,3.89861,A
2470,Kerkwijk,NL,Kerkwijk NL,http://sws.geonames.org/2752915/,51.775,5.22083,A
2471,Kerspel,NL,Kerspel NL,http://sws.geonames.org/2752908/,52.21048,6.55911,A
2472,Kessel,BE,Kessel BE,http://sws.geonames.org/2794510/,51.13892,4.62962,A
2473,Kessel,NL,Kessel NL,http://sws.geonames.org/2752906/,51.29167,6.05417,A
2474,Kesselbach,DE,Kesselbach DE,http://sws.geonames.org/2891457/,50.6685,8.87644,D
2475,Kesseling,DE,Kesseling DE,http://sws.geonames.org/2891404/,50.48333,7.01667,D
2476,Kesselsdorf,DE,Kesselsdorf DE,http://sws.geonames.org/2891391/,51.03163,13.59232,D
2477,Kesteren,NL,Kesteren NL,http://sws.geonames.org/2752899/,51.935,5.56944,A
2478,Kethel,NL,Kethel NL,http://sws.geonames.org/2752887/,51.93333,4.38333,A
2479,Kętrzyn,PL,Kętrzyn PL,http://sws.geonames.org/769274/,54.07676,21.37527,B
2480,Keulsland,DE,Keulsland DE,,,,D
2481,Keur,NL,Keur NL,http://sws.geonames.org/2752877/,51.61667,5.41667,A
2482,Kevelaer,DE,Kevelaer DE,http://sws.geonames.org/2891258/,51.58243,6.24603,A
2483,Kiel,DE,Kiel DE,http://sws.geonames.org/2891122/,54.32133,10.13489,B
2484,Kieldrecht,BE,Kieldrecht BE,http://sws.geonames.org/2794466/,51.28914,4.17587,A
2485,Kilder,NL,Kilder NL,http://sws.geonames.org/2752833/,51.9375,6.23194,A
2486,Kille,NL,Kille NL,http://sws.geonames.org/2752832/,51.77833,4.91111,A
2487,Kimswerd,NL,Kimswerd NL,http://sws.geonames.org/2752830/,53.14122,5.43752,A
2488,Kinderdijk,NL,Kinderdijk NL,http://sws.geonames.org/2752828/,51.88583,4.63194,A
2489,King's Lynn,GB,King's Lynn GB,http://sws.geonames.org/2645456/,52.75172,0.39516,E
2490,Kinghorn,GB,Kinghorn GB,http://sws.geonames.org/2645500/,56.06896,-3.17607,E
2491,Kingston upon Hull,GB,Kingston upon Hull GB,http://sws.geonames.org/2645425/,53.7446,-0.33525,E
2492,Kirchberg,DE,Kirchberg DE,http://sws.geonames.org/2890660/,49.94395,7.407,D
2493,Kirchheim,DE,Kirchheim DE,http://sws.geonames.org/2890485/,50.83333,9.56667,D
2494,Kirchheim unter Teck,DE,Kirchheim unter Teck DE,http://sws.geonames.org/2890473/,48.64683,9.45378,D
2495,Kirchzell,DE,Kirchzell DE,http://sws.geonames.org/2890327/,49.618,9.17785,D
2496,Kirkham,GB,Kirkham GB,http://sws.geonames.org/2645280/,53.78244,-2.87189,E
2497,Kitzingen,DE,Kitzingen DE,http://sws.geonames.org/2890158/,49.73973,10.15072,D
2498,Klaaswaal,NL,Klaaswaal NL,http://sws.geonames.org/2752814/,51.77,4.44583,A
2499,Klaipėda,LT,Klaipėda LT,http://sws.geonames.org/598098/,55.70888,21.14312,B
2500,Klarenbeek,NL,Klarenbeek NL,http://sws.geonames.org/2752807/,52.1675,6.0625,A
2501,Klausthal,DE,Klausthal DE,http://sws.geonames.org/2889944/,53.34889,14.11686,B
2502,Kleeberg,NL,Kleeberg NL,http://sws.geonames.org/2752796/,50.78917,5.92917,A
2503,Kleef,DE,Kleef DE,http://sws.geonames.org/2889891/,51.17836,6.93832,D
2504,Klein Mariekerke,NL,Klein Mariekerke NL,http://sws.geonames.org/2752678/,51.52167,3.52778,A
2505,Klein Willebroek,BE,Klein Willebroek BE,http://sws.geonames.org/2794290/,51.07988,4.36372,A
2506,Kleinbottwar,DE,Kleinbottwar DE,http://sws.geonames.org/2889683/,48.97917,9.28938,D
2507,Kleine Schans,NL,Kleine Schans NL,http://sws.geonames.org/6930565/,51.64418,4.74541,A
2508,Klettenberg,DE,Klettenberg DE,http://sws.geonames.org/2887852/,50.90958,6.92645,D
2509,Kleve,DE,Kleve DE,http://sws.geonames.org/2887835/,51.78826,6.13865,A
2510,Kleve,NL,Kleve NL,http://sws.geonames.org/2887835/,51.78826,6.13865,A
2511,Kleverskerke,NL,Kleverskerke NL,http://sws.geonames.org/2752651/,51.51917,3.66389,A
2512,Klimmen,NL,Klimmen NL,http://sws.geonames.org/2752646/,50.87583,5.88056,A
2513,Kling,NL,Kling NL,http://sws.geonames.org/2752644/,50.95667,5.95972,A
2514,Klingenberg am Main,DE,Klingenberg am Main DE,http://sws.geonames.org/2887736/,49.78507,9.18025,D
2515,Klingenmünster,DE,Klingenmünster DE,http://sws.geonames.org/2887718/,49.14056,8.01861,D
2516,Klixbüll,DE,Klixbüll DE,http://sws.geonames.org/2887629/,54.80339,8.8957,C
2517,Klodzko,PL,Klodzko PL,http://sws.geonames.org/3096053/,50.43488,16.66145,D
2518,Kloetinge,NL,Kloetinge NL,http://sws.geonames.org/2752638/,51.49833,3.91528,A
2519,Kloosterburen,NL,Kloosterburen NL,http://sws.geonames.org/2752627/,53.38667,6.39167,A
2520,Kloosterzande,NL,Kloosterzande NL,http://sws.geonames.org/2752611/,51.37083,4.01389,A
2521,Kloppenheim,DE,Kloppenheim DE,http://sws.geonames.org/2887585/,50.09411,8.30544,D
2522,Klosterfelde,DE,Klosterfelde DE,http://sws.geonames.org/2887510/,52.79711,13.47885,B
2523,Klosters,CH,Klosters CH,http://sws.geonames.org/2660132/,46.88333,9.86667,D
2524,Kloten,CH,Kloten CH,http://sws.geonames.org/2660127/,47.45152,8.58491,D
2525,Klundert,NL,Klundert NL,http://sws.geonames.org/2752600/,51.665,4.53472,A
2526,Klüt,DE,Klüt DE,http://sws.geonames.org/2887296/,51.95945,8.8876,B
2527,Knesselare,BE,Knesselare BE,http://sws.geonames.org/2794223/,51.13932,3.41282,A
2528,Kniphausersiel,DE,Kniphausersiel DE,http://sws.geonames.org/2887157/,53.56667,8.11667,B
2529,Knokke,BE,Knokke BE,http://sws.geonames.org/2794212/,51.35113,3.28744,A
2530,Knollendam,NL,Knollendam NL,http://sws.geonames.org/2744636/,52.5175,4.78611,A
2531,Kobersdorf,AT,Kobersdorf AT,http://sws.geonames.org/2773866/,47.59572,16.39173,D
2532,Koblentz,DE,Koblentz DE,http://sws.geonames.org/2886947/,53.53092,14.13237,B
2533,Koblenz,DE,Koblenz DE,http://sws.geonames.org/2886946/,50.35357,7.57883,D
2534,Kockenge,NL,Kockenge NL,http://sws.geonames.org/2752581/,52.14833,4.95,A
2535,Kockengen,NL,Kockengen NL,http://sws.geonames.org/2752581/,52.14833,4.95,A
2536,Koedijk,NL,Koedijk NL,http://sws.geonames.org/2752575/,52.6825,4.74167,A
2537,Køge,DK,Køge DK,http://sws.geonames.org/2618415/,55.45802,12.18214,C
2538,Köhn,DE,Köhn DE,http://sws.geonames.org/2886505/,54.35,10.45,B
2539,Kokkola,FI,Kokkola FI,http://sws.geonames.org/651943/,63.83847,23.13066,C
2540,Kola,RU,Kola RU,http://sws.geonames.org/6545192/,58.3172,27.72142,I
2541,Kolberg,PL,Kolberg PL,http://sws.geonames.org/3095795/,54.17565,15.58342,B
2542,Koldenbüttel,DE,Koldenbüttel DE,http://sws.geonames.org/2886419/,54.38333,9.06667,B
2543,Kolderveen,NL,Kolderveen NL,http://sws.geonames.org/2752539/,52.7225,6.15139,A
2544,Kolding,DK,Kolding DK,http://sws.geonames.org/2618528/,55.4904,9.47216,C
2545,Koldingen,DE,Koldingen DE,http://sws.geonames.org/2886414/,52.27278,9.79568,B
2546,Kolham,NL,Kolham NL,http://sws.geonames.org/2752534/,53.1825,6.74444,A
2547,Kolhorn,NL,Kolhorn NL,http://sws.geonames.org/2752531/,52.79417,4.88889,A
2548,Kolka,LV,Kolka LV,http://sws.geonames.org/458682/,57.73988,22.58575,B
2549,Kolkata,IN,Kolkata IN,http://sws.geonames.org/1275004/,22.56263,88.36304,0
2550,Kölleda,DE,Kölleda DE,http://sws.geonames.org/2886363/,51.18745,11.24488,D
2551,Kölln,DE,Kölln DE,http://sws.geonames.org/2886287/,53.76059,13.34513,B
2552,Kollum,NL,Kollum NL,http://sws.geonames.org/2752524/,53.27695,6.15293,A
2553,Köln (keurvorstendom),DE,Köln (keurvorstendom) DE,https://www.wikidata.org/wiki/Q7904317,51,6.8333333333333,D
2554,Köln,DE,Köln DE,http://sws.geonames.org/2886242/,50.93333,6.95,D
2555,Kołobrzeg,PL,Kołobrzeg PL,http://sws.geonames.org/3095795/,54.17565,15.58342,B
2556,Komarnó,SK,Komarnó SK,http://sws.geonames.org/3059436/,47.76356,18.12263,I
2557,Kommerzijl,NL,Kommerzijl NL,http://sws.geonames.org/2752510/,53.28667,6.325,A
2558,Königslutter am Elm,DE,Königslutter am Elm DE,http://sws.geonames.org/2885800/,52.25116,10.81683,B
2559,Königstein im Taunus,DE,Königstein im Taunus DE,http://sws.geonames.org/2885760/,50.17943,8.47132,D
2560,Königswinter,DE,Königswinter DE,http://sws.geonames.org/2885734/,50.68376,7.18675,D
2561,Konstanz,DE,Konstanz DE,http://sws.geonames.org/2885679/,47.66033,9.17582,D
2562,Kontich,BE,Kontich BE,http://sws.geonames.org/2794117/,51.13213,4.44706,A
2563,Koog aan de Zaan,NL,Koog aan de Zaan NL,http://sws.geonames.org/2752476/,52.4604,4.80463,A
2564,Koolkerke,BE,Koolkerke BE,http://sws.geonames.org/2794107/,51.23931,3.24745,A
2566,Kootwijk,NL,Kootwijk NL,http://sws.geonames.org/2752443/,52.185,5.77083,A
2567,Köpenick,DE,Köpenick DE,http://sws.geonames.org/2885656/,52.4455,13.57455,B
2568,Kopervik,NO,Kopervik NO,http://sws.geonames.org/3149512/,59.28354,5.30669,C
2569,Korbach,DE,Korbach DE,http://sws.geonames.org/2885536/,51.27561,8.873,D
2570,Korendijk,NL,Korendijk NL,https://www.wikidata.org/wiki/Q952194,51.7592,4.3122,A
2571,Kornelismünster,DE,Kornelismünster DE,http://sws.geonames.org/2885438/,50.72818,6.17733,D
2572,Korshavn,DK,Korshavn DK,http://sws.geonames.org/2618370/,55.01274,10.31219,C
2573,Korsør,DK,Korsør DK,http://sws.geonames.org/2618361/,55.32993,11.13857,C
2574,Kort Bossen,NL,Kort Bossen NL,http://sws.geonames.org/2752418/,52.98333,6.53333,A
2575,Kortemark,BE,Kortemark BE,http://sws.geonames.org/2794074/,51.02951,3.04112,A
2576,Kortenberg,BE,Kortenberg BE,http://sws.geonames.org/2794070/,50.88982,4.54353,A
2577,Kortenhoef,NL,Kortenhoef NL,http://sws.geonames.org/2752409/,52.23917,5.10694,A
2578,Kortenoord,NL,Kortenoord NL,http://sws.geonames.org/2752407/,51.9675,4.62917,A
2579,Korteraar,NL,Korteraar NL,http://sws.geonames.org/2752405/,52.17333,4.73194,A
2580,Kortgene,NL,Kortgene NL,http://sws.geonames.org/2752399/,51.55667,3.80139,A
2581,Kortrijk,BE,Kortrijk BE,http://sws.geonames.org/2794055/,50.82803,3.26487,A
2582,Kosel,DE,Kosel DE,http://sws.geonames.org/2885350/,54.5058,9.75653,C
2583,Košice,SK,Košice SK,http://sws.geonames.org/724443/,48.71395,21.25808,I
2584,Koster,SE,Koster SE,http://sws.geonames.org/2689340/,58.9,11,C
2585,Kostrzyn,PL,Kostrzyn PL,http://sws.geonames.org/3095057/,52.58713,14.64953,B
2586,Koszalin,PL,Koszalin PL,http://sws.geonames.org/3095049/,54.19438,16.17222,B
2587,Köthen,DE,Köthen DE,http://sws.geonames.org/2885237/,51.75185,11.97093,D
2588,Koudekerk aan den Rijn,NL,Koudekerk aan den Rijn NL,http://sws.geonames.org/2752377/,52.13333,4.60139,A
