das_voyage_id,direction,ship_name,ship_tonnage,chamber,departure_date,departure_place,arrival_date_cape,departure_date_cape,arrival_date,arrival_place
93842,outward,Huis Te Assenburg,800,Amsterdam,1729-03-19,Texel,1729-07-17,1729-08-13,1729-11-05,Ceylon
93843,outward,Jacoba,805,Amsterdam,1729-03-19,Texel,1729-07-20,1729-08-13,1729-10-24,Batavia
93844,outward,Oostrust,1140,Amsterdam,1729-03-19,Texel,1729-07-11,1729-08-05,1729-10-05,Batavia
93845,outward,Prattenburg,1150,Amsterdam,1729-03-19,Texel,1729-07-11,1729-08-05,1729-10-05,Batavia
93846,outward,Hogenes,870,Zeeland,1729-03-27,Rammekens,1729-07-26,1729-08-13,1729-11-07,Batavia
93847,outward,Hof Niet Altijd Zomer,650,Zeeland,1729-03-27,Rammekens,1729-07-22,1729-08-13,1729-11-05,Ceylon
93848,outward,Patmos,810,Rotterdam,1729-04-09,Goeree,1729-08-21,1729-09-08,1729-11-28,Batavia
93849,outward,Zoetelingskerke,1100,Zeeland,1729-04-14,Rammekens,1729-08-04,1729-08-19,1729-10-24,Batavia
93850,outward,Goudriaan,630,Delft,1729-04-26,Goeree,1729-08-20,1729-09-08,1729-11-21,Batavia
93851,outward,Johanna,550,Amsterdam,1729-05-08,Texel,1729-10-05,1729-10-30,1730-02-14,Batavia
93852,outward,Kommerrust,810,Amsterdam,1729-05-08,Texel,1729-10-01,1729-10-19,1730-01-25,Batavia
93853,outward,Meerlust,600,Amsterdam,1729-05-08,Texel,1729-10-05,1729-10-30,1730-02-15,Batavia
93854,outward,Barbestein,1100,Zeeland,1729-05-28,Rammekens,1729-10-05,1729-11-02,1730-02-14,Batavia
93855,outward,Westfriesland,370,Zeeland,1729-05-28,Rammekens,1729-10-05,1729-11-02,1730-02-19,Batavia
93856,outward,Land Van Beloften,520,Enkhuizen,1729-05-29,Texel,1730-01-01,1730-01-17,1730-06-05,Batavia
93857,outward,Strijkebolle,540,Hoorn,1729-05-29,Texel,1729-10-26,1729-11-17,1730-02-25,Batavia
93858,outward,Midloo,800,Amsterdam,1729-05-31,Texel,1729-10-05,1729-10-30,1730-02-19,Batavia
93859,outward,Sleewijk,520,Enkhuizen,1729-09-19,Texel,1730-01-13,1730-02-05,1730-05-22,Batavia
93860,outward,Anna Catharina,600,Zeeland,1729-11-04,Rammekens,1730-04-19,1730-05-05,1730-08-06,Batavia
93861,outward,Cats,580,Zeeland,1729-11-04,Rammekens,1730-02-25,1730-03-11,1730-06-05,Batavia
93862,outward,Stadhuis Van Delft,600,Delft,1729-11-05,Goeree,1730-02-15,1730-02-26,1730-05-15,Batavia
93863,outward,Ketel,810,Rotterdam,1729-11-05,Goeree,1730-02-19,1730-03-13,1730-06-13,Batavia
93864,outward,Buren,450,Amsterdam,1729-11-11,Texel,nan,nan,nan,
93865,outward,Duifje,450,Amsterdam,1729-11-11,Texel,1730-05-07,1730-05-18,nan,China
93866,outward,Gaasperdam,1150,Amsterdam,1729-11-11,Texel,1730-04-22,1730-05-13,1730-07-17,Batavia
93867,outward,Papenburg,800,Amsterdam,1729-11-11,Texel,1730-04-22,1730-05-05,1730-06-30,Batavia
93868,outward,Schonauwen,600,Amsterdam,1729-11-11,Texel,1730-05-16,1730-06-06,1730-08-26,Batavia
93869,outward,Westerbeek,650,Amsterdam,1729-11-11,Texel,1730-04-27,1730-06-06,1730-08-10,Batavia
93870,outward,Westerdijkshorn,1150,Amsterdam,1729-11-11,Texel,1730-04-22,1730-05-18,1730-07-20,Batavia
93871,outward,Cornelia,800,Hoorn,1729-12-04,Texel,1730-04-16,1730-05-01,1730-07-16,Batavia
93872,outward,Meijenburg,1180,Zeeland,1730-01-15,Rammekens,1730-04-21,1730-04-30,1730-07-02,Batavia
93873,outward,Snuffelaar,200,Zeeland,1730-01-15,Rammekens,1730-05-11,nan,1730-05-11,The Cape
93874,outward,Wickenburg,850,Zeeland,1730-01-15,Rammekens,1730-05-11,1730-06-06,1730-08-18,Batavia
93875,outward,Beekvliet,850,Amsterdam,1730-01-20,Texel,1730-04-26,1730-05-18,1730-08-11,Batavia
93876,outward,Elisabeth,1140,Amsterdam,1730-01-20,Texel,1730-04-20,1730-05-05,1730-07-03,Batavia
93877,outward,Hogersmilde,810,Amsterdam,1730-01-20,Texel,1730-04-02,1730-05-05,1730-07-07,Batavia
93878,outward,Knapenburg,900,Amsterdam,1730-01-20,Texel,1730-04-21,1730-05-18,1730-08-19,Ceylon
93879,outward,Landskroon,850,Amsterdam,1730-01-20,Texel,1730-04-26,1730-05-18,1730-08-11,Ceylon
93880,outward,Lage Polder,580,Enkhuizen,1730-01-20,Texel,1730-05-10,1730-06-06,1730-09-23,Batavia
93881,outward,Haften,600,Rotterdam,1730-04-07,Texel,1730-09-03,1730-09-27,1731-01-28,Batavia
93626,outward,Loenderveen,650,Delft,1730-04-14,Goeree,1730-08-13,1730-08-28,1730-10-28,Batavia
93627,outward,Den Dam,600,Delft,1730-04-27,Goeree,1730-08-16,1730-08-28,1730-10-28,Batavia
93628,outward,Blijdorp,900,Amsterdam,1730-05-02,Texel,1730-08-08,1730-08-28,1730-10-28,Batavia
93629,outward,Everswaart,850,Zeeland,1730-05-02,Rammekens,1730-08-10,1730-08-28,1730-10-28,Batavia
93630,outward,Reigersbroek,600,Amsterdam,1730-05-02,Texel,1730-09-10,1730-10-04,1731-01-25,Batavia
93631,outward,Ridderkerk,500,Amsterdam,1730-05-02,Texel,1730-08-16,1730-08-28,1730-10-27,Batavia
93632,outward,Sijbekarspel,650,Hoorn,1730-05-02,Texel,1730-09-26,1730-10-27,1731-03-12,Batavia
93633,outward,Valkenisse,1150,Zeeland,1730-05-02,Rammekens,1730-09-03,1730-09-27,1731-02-17,Batavia
93634,outward,Klarabeek,705,Zeeland,1730-05-13,Rammekens,1730-10-24,1730-11-17,1731-03-05,Batavia
93635,outward,Windhond,370,Zeeland,1730-05-13,Rammekens,1730-10-24,1730-11-17,1731-03-05,Batavia
93636,outward,Haaksburg,600,Hoorn,1730-06-30,Texel,1731-01-19,1731-02-21,1731-06-04,Batavia
93637,outward,Noordwaddinxveen,850,Enkhuizen,1730-09-06,Texel,1731-02-11,1731-03-08,1731-07-20,Batavia
93638,outward,Hofvliet,1000,Rotterdam,1730-10-10,Goeree,1731-03-16,1731-04-07,1731-07-04,Batavia
93639,outward,Langerode,600,Delft,1730-10-11,Goeree,1731-03-01,1731-03-21,1731-06-26,Batavia
93640,outward,Magdalena,600,Hoorn,1730-10-21,Texel,1731-04-21,1731-05-13,1731-07-28,Batavia
93641,outward,Castricum,1150,Amsterdam,1730-10-26,Texel,1731-03-28,1731-04-12,1731-07-04,Batavia
93642,outward,Spieringshoek,450,Amsterdam,1730-10-26,Texel,1731-03-28,1731-04-28,1731-07-08,Batavia
93643,outward,Zorgwijk,650,Amsterdam,1730-10-26,Texel,1731-03-29,1731-04-12,1731-07-12,Batavia
93644,outward,Coxhoorn,450,Amsterdam,1730-12-11,Texel,1731-03-29,1731-04,nan,China
93645,outward,Flora,850,Amsterdam,1730-12-11,Texel,1731-03-28,1731-04-13,1731-07-04,Batavia
93646,outward,'T Vliegend Hart,850,Zeeland,1730-12-11,Rammekens,1731-04-09,1731-04-28,1731-07-10,Batavia
93647,outward,Ter Horst,520,Delft,1730-12-11,Texel,1731-03-28,1731-04-13,1731-07-18,Batavia
93648,outward,Leiduin,650,Amsterdam,1730-12-11,Texel,1731-03-16,1731-04,nan,China
93649,outward,Nieuwvliet,650,Zeeland,1730-12-11,Rammekens,1731-03-22,1731-04-08,nan,China
93650,outward,Purmerlust,580,Amsterdam,1730-12-11,Texel,1731-03-28,1731-05-17,1731-07-28,Batavia
93651,outward,Wolphaartsdijk,660,Zeeland,1730-12-11,Rammekens,1731-04-07,1731-04-28,1731-07-06,Batavia
93652,outward,Zoetelingskerke,1100,Zeeland,1730-12-13,Rammekens,1731-04-13,1731-05-13,1731-07-13,Batavia
93653,outward,Berkenrode,1150,Amsterdam,1730-12-29,Texel,1731-04-01,1731-04-13,1731-07-04,Batavia
93654,outward,Huis Ten Donk,650,Amsterdam,1730-12-29,Texel,1731-05-01,1731-05-17,1731-07-29,Batavia
93655,outward,Stad Leiden,1140,Amsterdam,1730-12-29,Texel,1731-03-27,1731-04-14,1731-07-04,Batavia
93656,outward,Meermond,850,Amsterdam,1730-12-29,Texel,1731-04,1731-05-14,1731-08-12,Ceylon
93657,outward,Prattenburg,1150,Amsterdam,1730-12-29,Texel,1731-03-27,1731-04-11,1731-07-02,Batavia
93658,outward,Hillegonda,850,Hoorn,1731-01-01,Texel,1731-05-11,1731-05-20,1731-07-28,Batavia
93659,outward,Geertruid,600,Enkhuizen,1731-01-19,Texel,1731-05-09,1731-05-20,1731-07-29,Batavia
93660,outward,Groenswaart,600,Rotterdam,1731-04-08,Goeree,1731-07-19,1731-08-08,1731-10-26,Batavia
93661,outward,Krooswijk,600,Rotterdam,1731-04-26,Goeree,1731-08-30,1731-09-22,1731-12-15,Batavia
93662,outward,Spiering,810,Delft,1731-04-26,Goeree,1731-08-17,1731-09-07,1731-10-30,Batavia
93663,outward,'S Heer Arendskerke,600,Zeeland,1731-05-11,Rammekens,1731-10-16,1731-11-09,1732-02-18,Ceylon
93664,outward,Maria Adriana,650,Zeeland,1731-05-11,Rammekens,1731-10-16,1731-11-09,1732-02-14,Ceylon
93665,outward,Wapen Van Hoorn,850,Hoorn,1731-05-21,Texel,1731-11-16,1731-12-18,1732-05-08,Batavia
93666,outward,Jacoba,805,Amsterdam,1731-05-21,Texel,1731-10-16,1731-11-14,1732-03-01,Ceylon
93667,outward,Oostrust,1140,Amsterdam,1731-05-21,Texel,1731-10-09,1731-11-01,1732-01-16,Batavia
93668,outward,Rijksdorp,792,Amsterdam,1731-05-21,Texel,1732-02-15,1732-03-07,1732-06-11,Batavia
93669,outward,Huis De Vlotter,528,Amsterdam,1731-05-21,Texel,1732-02-15,1732-03-15,1732-06-20,Batavia
93882,outward,Slot Aldegonde,580,Zeeland,1731-06-01,Rammekens,1731-10-14,1731-11-01,1732-02-21,Batavia
93883,outward,Heinkenszand,1150,Zeeland,1731-06-01,Rammekens,1732-01-08,1732-02-11,1732-05-28,Batavia
93884,outward,Schuitwijk,650,Zeeland,1731-06-01,Rammekens,1732-01-13,1732-02-23,1732-05-28,Batavia
93885,outward,Huis Te Marquette,850,Amsterdam,1731-06-24,Texel,1731-11-20,1731-12-24,1732-04-11,Batavia
93886,outward,Pallas,650,Amsterdam,1731-07-18,Texel,1732-02-26,1732-04-04,1732-07-09,Batavia
93887,outward,Proostwijk,650,Enkhuizen,1731-07-18,Texel,1732-01-13,1732-02-10,1732-05-10,Batavia
93888,outward,Stadwijk,1150,Amsterdam,1731-07-18,Texel,1731-11-15,1731-12-05,1732-02-29,Batavia
93889,outward,Duifje,450,Amsterdam,1731-10-23,Texel,nan,nan,1732-05-28,Batavia
93890,outward,Haamstede,650,Delft,1731-10-29,Goeree,1732-02-17,1732-02-28,1732-05-28,Batavia
93891,outward,Kasteel Van Woerden,850,Enkhuizen,1731-10-30,Texel,1732-04-22,1732-05-18,1732-08-01,Batavia
93892,outward,Cornelia,800,Hoorn,1731-11-21,Texel,1732-04-21,1732-05-04,1732-07-25,Batavia
93893,outward,Herstelling,600,Amsterdam,1731-11-21,Texel,1732-04-07,1732-06-01,1733-04-10,Batavia
93894,outward,Loosdrecht,850,Amsterdam,1731-11-21,Texel,1732-04-24,1732-05-18,1732-08-06,Batavia
93895,outward,Castor En Pollux,400,Amsterdam,1731-12-06,Texel,1732-03-21,1732-05-02,1732-07-22,Batavia
93896,outward,Everswaart,850,Zeeland,1731-12-11,Rammekens,1732-04-15,1732-05-02,1732-07-18,Batavia
93897,outward,Ketel,810,Rotterdam,1731-12-11,Goeree,1732-04-30,1732-05-18,1732-07-24,Batavia
93898,outward,Steenhoven,850,Zeeland,1731-12-11,Rammekens,1732-04-24,1732-05-18,1732-09-01,Batavia
93899,outward,Westkapelle,850,Zeeland,1731-12-11,Rammekens,1732-04-24,1732-05-18,1732-08-14,Batavia
93900,outward,Iepenrode,650,Amsterdam,1732-01-02,Texel,1732-04-21,1732-05-03,1732-08-13,China
93901,outward,Knappenhof,650,Amsterdam,1732-01-02,Texel,1732-04-21,1732-05-03,1732-08-13,China
93902,outward,Adrichem,850,Amsterdam,1732-01-04,Texel,1732-04-24,1732-05-18,1732-07-25,Batavia
93903,outward,Anna Catharina,600,Zeeland,1732-01-04,Rammekens,nan,nan,1732-10-24,China
93904,outward,Beekvliet,850,Amsterdam,1732-01-04,Texel,1732-04-24,1732-05-18,1732-08-06,Batavia
93905,outward,Gaasperdam,1150,Amsterdam,1732-01-04,Texel,1732-04-28,1732-05-18,1732-07-25,Batavia
93906,outward,Westerdijkshorn,1150,Amsterdam,1732-01-04,Texel,1732-05-01,1732-05-18,1732-08-06,Batavia
93907,outward,Den Dam,600,Zeeland,1732-01-14,Rammekens,1732-04-30,1732-05-18,1732-07-20,Batavia
93908,outward,Kommerrust,810,Amsterdam,1732-01-14,Texel,1732-06-01,1732-06-22,1732-09-28,Batavia
93909,outward,Meijenburg,1180,Zeeland,1732-01-14,Rammekens,1732-06-01,1732-06-22,1732-09-09,Batavia
93910,outward,Petronella Alida,550,Enkhuizen,1732-01-16,Texel,1732-08-02,1732-08-31,1732-11-11,Batavia
93911,outward,Goudriaan,630,Delft,1732-04-22,Goeree,1732-08-15,1732-08-31,1732-11-08,Batavia
93912,outward,Alblasserdam,600,Delft,1732-04-30,Goeree,1732-08-22,1732-09-06,1732-12-07,Batavia
93913,outward,Barbestein,1100,Zeeland,1732-05-14,Rammekens,1732-11-07,1732-12-06,1733-04-10,Batavia
93914,outward,Hofwegen,650,Rotterdam,1732-05-14,Goeree,1732-09-04,1732-09-19,1733-01-14,Batavia
93915,outward,Slot Ter Hoge,850,Zeeland,1732-05-14,Rammekens,nan,nan,nan,
93916,outward,Huis Den Eult,850,Amsterdam,1732-05-15,Texel,1732-11-14,1732-12-18,1733-08-26,Ceylon
93917,outward,Elisabeth,1140,Amsterdam,1732-05-15,Texel,1732-11-14,1732-12-07,1733-03-20,Batavia
93918,outward,Huis Te Foreest,850,Hoorn,1732-05-15,Texel,1732-11-16,1732-12-15,1733-05-10,Batavia
93919,outward,Karsenhof,800,Amsterdam,1732-05-15,Texel,1732-11-16,1732-12-18,1723-04-27,Ceylon
93920,outward,Loenderveen,650,Amsterdam,1732-05-15,Texel,1732-12-27,1733-01-25,1733-09-11,Ceylon
93921,outward,Reigersbroek,600,Enkhuizen,1732-05-15,Texel,1732-11-16,1732-12-18,1733-06-04,Batavia
93922,outward,Jonge Willem,650,Zeeland,1732-05-15,Rammekens,1732-11-08,1732-12-07,1733-04-10,Batavia
93923,outward,Bethlehem,850,Amsterdam,1732-06-15,Texel,1732-11-08,1732-12-07,1733-02-26,Batavia
93924,outward,Susanna,600,Amsterdam,1732-07-04,Texel,1732-11-13,1732-12-07,1733-02-21,Batavia
93925,outward,Berkenrode,1150,Amsterdam,1732-11-05,Texel,1733-02-19,1733-03-18,1733-06-01,Batavia
93926,outward,Coxhoorn,450,Amsterdam,1732-11-05,Texel,1733-02-19,1733-03-27,1733-06-05,Batavia
93927,outward,Elsbroek,350,Amsterdam,1732-11-05,Texel,1733-03-09,1733-03-27,1733-07-02,Batavia
93928,outward,Flora,850,Amsterdam,1732-11-05,Texel,1733-03-25,1733-04-12,1733-07-03,Batavia
93929,outward,Haaksburg,600,Rotterdam,1732-11-05,Goeree,1733-03-15,1733-04-02,1733-07-06,Batavia
93930,outward,Paddenburg,850,Amsterdam,1732-11-05,Texel,1733-03-13,1733-04-01,1733-07-01,Batavia
93931,outward,Prattenburg,1150,Amsterdam,1732-11-05,Texel,1733-02-27,1733-03-18,1733-06-04,Batavia
93932,outward,Huis Te Spijk,650,Delft,1732-11-05,Goeree,1733-03-05,1733-03-27,1733-07-01,Batavia
93933,outward,Leiduin,650,Amsterdam,1732-11-26,Texel,1733-04-14,1733-05-03,1733-09-07,China
93934,outward,Voorduin,650,Amsterdam,1732-11-26,Texel,nan,nan,nan,
93935,outward,Nieuwvliet,650,Zeeland,1732-12-18,Rammekens,1733-04-12,1733-04-26,nan,China
93936,outward,Vis,600,Enkhuizen,1732-12-18,Texel,nan,nan,nan,
93937,outward,Nieuw Walcheren,850,Zeeland,1732-12-18,Rammekens,1733-05-15,1733-05-30,1733-08-08,Batavia
93938,outward,Zoetelingskerke,1100,Zeeland,1732-12-18,Rammekens,1733-04-17,1733-05-20,1733-07-31,Batavia
93939,outward,Hillegonda,850,Zeeland,1733-01-29,Rammekens,1733-05-18,1733-05-30,1733-08-10,Batavia
93940,outward,Ritthem,350,Zeeland,1733-01-29,Rammekens,1733-07-23,1733-09-05,1733-12-26,Batavia
93941,outward,Voorduin,650,Zeeland,1733-01-29,Rammekens,nan,nan,nan,China
93942,outward,Duinbeek,800,Amsterdam,1733-01-31,Texel,1733-07-24,1733-08-19,nan,Ceylon
93943,outward,Hogersmilde,810,Amsterdam,1733-01-31,Texel,1733-07-03,1733-07-19,1733-10-02,Batavia
93944,outward,Stad Leiden,1140,Amsterdam,1733-01-31,Texel,1733-06-21,1733-07-19,1733-10-28,Batavia
93945,outward,Opperdoes,600,Hoorn,1733-01-31,Texel,1733-08-13,1733-09-09,1733-11-25,Batavia
93946,outward,Papenburg,800,Amsterdam,1733-01-31,Texel,1733-08-13,1733-09-05,nan,Ceylon
93947,outward,Spiering,810,Amsterdam,1733-01-31,Texel,1733-05-20,1733-06-05,1733-08-28,Batavia
93948,outward,Groet,850,Amsterdam,1733-02-26,Texel,1733-08-27,1733-09-09,1734-01-10,Batavia
93949,outward,Magdalena,600,Delft,1733-04-15,Goeree,1733-08-20,1733-09-16,1733-11-19,Batavia
93950,outward,Valkenisse,1150,Zeeland,1733-04-17,Rammekens,1733-10-31,1733-11-08,1734-01-21,Batavia
93951,outward,Krooswijk,600,Delft,1733-04-23,Goeree,1733-09-18,1733-10-14,1734-01-21,Batavia
93952,outward,Noordwaddinxveen,850,Rotterdam,1733-04-27,Goeree,1733-09-03,1733-10-14,1734-01-24,Batavia
93953,outward,Buis,600,Hoorn,1733-04-29,Texel,1733-09-11,1733-10-14,1734-01-24,Batavia
93954,outward,Delfland,600,Amsterdam,1733-05-13,Texel,1733-10-08,1733-11-06,1734-02-06,Batavia
93955,outward,Noordwijkerhout,350,Amsterdam,1733-05-13,Texel,1733-12-27,1734-02-12,1734-07-26,Batavia
93956,outward,Groenswaart,600,Zeeland,1733-05-20,Rammekens,1733-11-04,1734-01-01,1734-04-23,Ceylon
93957,outward,Popkensburg,850,Zeeland,1733-05-20,Rammekens,1733-10-25,1733-12-06,1734-03-13,Batavia
93958,outward,Zorgwijk,650,Zeeland,1733-05-20,Rammekens,1733-11-20,1734-01-21,1734-05-11,Ceylon
93959,outward,Van Alsem,650,Amsterdam,1733-07-06,Texel,1733-12-29,1734-02-05,1734-07-18,Batavia
93960,outward,Blijdorp,900,Amsterdam,1733-07-06,Texel,nan,nan,nan,
93961,outward,Haften,600,Amsterdam,1733-07-06,Texel,1733-12-14,1734-02-12,1734-06-06,Batavia
93962,outward,Castricum,1150,Amsterdam,1733-08-08,Texel,1733-11-26,1733-12-14,1734-03-07,Batavia
93963,outward,Nieuwe Vis,650,Enkhuizen,1733-08-08,Texel,1734-03-08,1734-03-27,1734-07-03,Batavia
93964,outward,Lage Polder,580,Enkhuizen,1733-08-08,Texel,1734-03-02,1734-04-04,1734-07-25,Batavia
93965,outward,Adrichem,850,Delft,1733-10-28,Goeree,1734-04-06,1734-04-21,1734-06-20,Batavia
93966,outward,Maria Adriana,650,Rotterdam,1733-10-28,Goeree,1734-04-08,1734-04-28,1734-07-18,Batavia
93967,outward,Beekvliet,850,Amsterdam,1734-01-17,Texel,1734-04-27,1734-05-19,1734-07-14,Batavia
93968,outward,Hillegom,1150,Amsterdam,1734-01-17,Texel,1734-05-01,1734-05-25,1734-07-25,Batavia
93969,outward,Iepenrode,650,Amsterdam,1734-01-17,Texel,1734-05-01,1734-05-20,1734-07-20,Batavia
93970,outward,Kerkwijk,850,Amsterdam,1734-01-17,Texel,1734-05-01,1734-05-25,1734-07-31,Batavia
93971,outward,Loosdrecht,850,Amsterdam,1734-01-17,Texel,1734-04-30,1734-05-19,1734-07-30,Batavia
93972,outward,Nieuwstad,650,Hoorn,1734-01-17,Texel,1734-05-03,1734-05-27,1734-07-31,Batavia
93973,outward,Noordwolfsbergen,650,Amsterdam,1734-01-17,Texel,1734-04-29,1734-05-16,nan,China
93974,outward,Everswaart,850,Zeeland,1734-01-21,Rammekens,1734-04-27,1734-05-17,1734-07-12,Batavia
93975,outward,Meermond,850,Amsterdam,1734-01-21,Texel,1734-05-01,1734-05-27,1734-08-30,Ceylon
93976,outward,Meijenburg,1180,Zeeland,1734-01-21,Rammekens,1734-04-27,1734-05-17,1734-07-14,Batavia
93977,outward,Purmerlust,580,Amsterdam,1734-01-21,Texel,1734-04-29,1734-06-25,1734-08-22,Batavia
93978,outward,Steenhoven,850,Zeeland,1734-01-21,Rammekens,1734-04-27,1734-05-17,1734-07-15,Batavia
93979,outward,Vlissingen,650,Zeeland,1734-01-21,Rammekens,1734-04-30,1734-05-21,1734-07-25,Batavia
93980,outward,Westkapelle,850,Zeeland,1734-01-21,Rammekens,1734-04-27,1734-05-17,1734-07-14,Batavia
93981,outward,Stadwijk,1150,Amsterdam,1734-01-22,Texel,1734-05-02,1734-05-27,1734-08-30,Ceylon
93982,outward,Kasteel Van Woerden,850,Enkhuizen,1734-01-22,Texel,1734-05-04,1734-05-25,1734-08-27,Batavia
93983,outward,Gaasperdam,1150,Amsterdam,1734-01-23,Texel,1734-04-27,1734-05-19,1734-07-22,Batavia
93984,outward,Knappenhof,650,Amsterdam,1734-01-23,Texel,1734-05-01,1734-05-25,1734-09-22,Batavia
93985,outward,Slot Kronenburg,350,Amsterdam,1734-01-23,Texel,1734-05-03,1734-05-19,1734-07-25,Batavia
93986,outward,Schuitwijk,650,Zeeland,1734-03-12,Rammekens,1734-08-08,1734-08-23,1734-11-01,Batavia
93987,outward,Wickenburg,850,Zeeland,1734-03-12,Rammekens,1734-09-03,1734-09-17,1734-12-12,Batavia
93988,outward,Boot,650,Rotterdam,1734-03-24,Goeree,1734-08-31,1734-09-17,1734-12-02,Batavia
93989,outward,Alblasserdam,600,Amsterdam,1734-04-25,Texel,1734-09-01,1734-09-17,1734-12-12,Batavia
93990,outward,Den Dam,600,Delft,1734-04-25,Goeree,1734-09-01,1734-09-17,1734-12-11,Batavia
93991,outward,Schonauwen,600,Amsterdam,1734-04-25,Texel,1734-09-02,1734-10-15,1735-01-30,Batavia
93992,outward,Meerlust,600,Hoorn,1734-05-28,Texel,1735-01-01,1735-02-07,1735-05-29,Batavia
93993,outward,Hof Niet Altijd Winter,650,Amsterdam,1734-05-28,Texel,1734-10-31,1734-11-28,1735-02-28,Batavia
93994,outward,Ketel,810,Rotterdam,1734-06-01,Goeree,1734-12-18,1735-01-13,1735-05-19,Batavia
93995,outward,Hof Niet Altijd Zomer,600,Enkhuizen,1734-06-01,Texel,1734-11-01,1734-11-28,1735-02-28,Batavia
93996,outward,Huis Te Rensburg,850,Zeeland,1734-06-08,Rammekens,1734-10-31,1734-11-28,1735-01,Batavia
93997,outward,Landskroon,850,Amsterdam,1734-06-15,Texel,1734-12-07,1735-01-05,1735-04-26,Batavia
93998,outward,Nieuwland,850,Zeeland,1734-06-30,Rammekens,1734-11-22,1734-12-10,1735-02-26,Batavia
93999,outward,Oostrust,1140,Amsterdam,1734-08-24,Texel,1735-04-09,1735-04-27,1735-08-01,Batavia
94000,outward,Cornelia,800,Hoorn,1734-10-16,Texel,1735-04-08,1735-04-27,1735-08-23,Batavia
94001,outward,Petronella Alida,550,Enkhuizen,1734-10-16,Texel,1735-03-16,1735-04-01,1735-07-08,Batavia
94002,outward,Goidschalxoord,850,Amsterdam,1734-10-27,Texel,1735-03-04,1735-04-15,1735-06-07,Batavia
94003,outward,Huis Te Spijk,650,Amsterdam,1734-10-27,Texel,1735-02-20,1735-03-15,1735-05-24,Batavia
94004,outward,Venenburg,650,Amsterdam,1734-10-27,Texel,1735-03-05,1735-04-21,1735-07-22,Batavia
94005,outward,Rust En Werk,650,Delft,1734-11-13,Goeree,1735-02-26,1735-03-15,1735-06-09,Batavia
94006,outward,Hartenlust,650,Amsterdam,1734-11-19,Texel,1735-02-25,1735-03-15,1735-05-19,Batavia
94007,outward,Middenrak,350,Amsterdam,1734-11-19,Texel,1735-03-01,1735-03-18,1735-06-10,Batavia
94008,outward,Spiering,810,Amsterdam,1734-11-19,Texel,1735-02-24,1735-03-15,1735-05-25,Batavia
94009,outward,Hofvliet,1000,Rotterdam,1734-11-22,Goeree,1735-03-03,1735-03-18,1735-06-09,Batavia
94010,outward,Nieuw Walcheren,850,Zeeland,1734-11-22,Rammekens,1735-03-03,1735-03-18,1735-06-10,Batavia
94011,outward,Zoetelingskerke,1100,Zeeland,1734-11-22,Rammekens,1735-03-06,1735-03-25,1735-06-09,Batavia
94012,outward,Leiduin,650,Amsterdam,1735-02-01,Texel,1735-07-17,1735-08-02,1735-10-05,Batavia
94013,outward,Paddenburg,850,Amsterdam,1735-02-01,Texel,1735-05-12,1735-05-31,1735-07-31,Ceylon
94014,outward,Voorduin,650,Amsterdam,1735-02-01,Texel,1735-07-08,1735-08-02,1735-10-07,Batavia
94015,outward,Anna Catharina,600,Zeeland,1735-02-03,Rammekens,nan,nan,nan,
94016,outward,'T Vliegend Hart,850,Zeeland,1735-02-03,Rammekens,nan,nan,nan,
94017,outward,Berkenrode,1150,Amsterdam,1735-02-25,Texel,1735-06-02,1735-06-25,1735-09-13,Batavia
94018,outward,Bethlehem,850,Amsterdam,1735-02-25,Texel,1735-09-11,1735-10-04,1735-12-09,Batavia
94019,outward,Klarabeek,705,Hoorn,1735-02-25,Texel,1735-06-29,1735-07-17,1735-09-24,Batavia
94020,outward,Proostwijk,650,Amsterdam,1735-02-25,Texel,1735-06-17,1735-06-28,1735-09-14,Batavia
94021,outward,Ritthem,350,Zeeland,1735-03-19,Rammekens,1735-06-10,1735-06-28,1735-09-07,Batavia
94022,outward,Land Van Beloften,520,Enkhuizen,1735-03-30,Texel,1735-08-27,1735-09-22,1735-12-13,Batavia
94023,outward,Haamstede,650,Delft,1735-04-14,Goeree,1735-07-14,1735-08-02,1735-10-04,Batavia
94024,outward,Patmos,810,Rotterdam,1735-04-28,Goeree,1735-08-25,1735-09-22,1735-11-26,Batavia
94025,outward,Magdalena,600,Hoorn,1735-05-06,Texel,1735-09-27,1735-10-17,1736-02-17,Batavia
94026,outward,Opperdoes,600,Zeeland,1735-05-12,Rammekens,1735-09-19,1735-10-04,1735-12-20,Batavia
94027,outward,Flora,850,Zeeland,1735-05-30,Rammekens,1735-10-23,1735-11-15,1736-02-28,Ceylon
94028,outward,Hillegonda,850,Amsterdam,1735-06-01,Texel,1735-09-19,1735-10-10,1736-01-03,Batavia
94029,outward,Hogersmilde,810,Amsterdam,1735-06-01,Texel,1735-09-19,1735-10-09,1735-12-12,Batavia
94030,outward,Langewijk,850,Enkhuizen,1735-06-09,Texel,1735-12-26,1736-01-16,1736-05-04,Batavia
